method,question,ground_truth,predict,precision,recall,fmeasure
simple_rag_term_explanation_context_with_rerank,What is MASKSEARCH?,MASKSEARCH is a universal pre-training framework designed to enhance the agentic search capabilities of LLMs within a unified model architecture.,"MASKSEARCH is a pre-training framework for enhancing the universal search capability of agents, specifically Large Language Models (LLMs). It introduces the Retrieval Augmented Mask Prediction (RAMP) pre-training task, which enables models to autonomously perform multi-step search and reasoning to fill in masked spans, fostering a deeper integration of external knowledge.",0.24528301886792453,0.6190476190476191,0.35135135135135137
simple_rag_term_explanation_context_with_rerank,What is REARANK?,REARANK is a large language model (LLM)-based listwise reasoning reranking agent.,REARANK is a listwise reasoning reranking agent based on large language models.,0.5833333333333334,0.5833333333333334,0.5833333333333334
simple_rag_term_explanation_context_with_rerank,What is GenKI?,GenKI is a framework which aims to improve the OpenQA performance by exploring Knowledge Integration and controllable Generation on LLMs simultaneously,"GenKI is a novel OpenQA framework that combines Knowledge Retrieval, Knowledge Integration, and Controllable Generation. It is a system or model designed to enhance open-domain question answering by effectively integrating knowledge into Large Language Models (LLMs) and enabling controllable generation of results with specific answer formats.",0.2127659574468085,0.47619047619047616,0.29411764705882354
simple_rag_term_explanation_context_with_rerank,What is LOGICOL?,LOGICOL is a logically-informed contrastive learning objective for dense retrievers.,"LOGICOL is a logically-informed contrastive learning framework designed to enhance the performance of dense retrievers on queries with logical connectives. It introduces a novel group batching strategy and a joint constrained learning objective to ensure logical consistency in representation learning. LOGICOL is specifically designed to address the challenge of retrieving entities that satisfy implicit logical constraints in queries, and it has been shown to improve retrieval performance and logical consistency in results.",0.1232876712328767,0.8181818181818182,0.2142857142857143
simple_rag_term_explanation_context_with_rerank,What is LOGICOL?,LOGICOL is a logically-informed contrastive learning framework for retrieval with queries containing logical connectives.,"LOGICOL is a logically-informed contrastive learning framework designed to enhance the performance of dense retrievers on queries with logical connectives. It introduces a novel group batching strategy and a joint constrained learning objective to ensure logical consistency in representation learning. LOGICOL is specifically designed to address the challenge of retrieving entities that satisfy implicit logical constraints in queries, and it has been shown to improve retrieval performance and logical consistency in results.",0.1643835616438356,0.8,0.2727272727272727
simple_rag_term_explanation_context_with_rerank,What does POQD stand for?,Performance-Oriented Query Decomposer,POQD stands for Performance-Oriented Query Decomposer.,0.5714285714285714,1.0,0.7272727272727273
simple_rag_term_explanation_context_with_rerank,What is POQD?,POQD is a novel query decomposition framework for MVR,"POQD stands for Performance-Oriented Query Decomposer, which is a novel query decomposition framework for Multi-Vector Retrieval (MVR). It is a method for decomposing queries into smaller pieces, such as phrases or tokens, to optimize the performance of MVR-based systems, particularly Retrieval-Augmented Generation (RAG) systems.",0.1875,1.0,0.3157894736842105
simple_rag_term_explanation_context_with_rerank,What is POQD?,POQD is a novel performance-driven query decomposition framework,"POQD stands for Performance-Oriented Query Decomposer, which is a novel query decomposition framework for Multi-Vector Retrieval (MVR). It is a method for decomposing queries into smaller pieces, such as phrases or tokens, to optimize the performance of MVR-based systems, particularly Retrieval-Augmented Generation (RAG) systems.",0.14583333333333334,0.7777777777777778,0.24561403508771928
simple_rag_term_explanation_context_with_rerank,What is POQD?,POQD is a novel query decomposition framework that can perform query decomposition for optimizing multi-vector retrieval performance,"POQD stands for Performance-Oriented Query Decomposer, which is a novel query decomposition framework for Multi-Vector Retrieval (MVR). It is a method for decomposing queries into smaller pieces, such as phrases or tokens, to optimize the performance of MVR-based systems, particularly Retrieval-Augmented Generation (RAG) systems.",0.25,0.6666666666666666,0.36363636363636365
simple_rag_term_explanation_context_with_rerank,What does MVR stand for?,Multi-Vector Retrieval,MVR stands for Multi-Vector Retrieval.,0.5,1.0,0.6666666666666666
simple_rag_term_explanation_context_with_rerank,What is AcuRank?,AcuRank is an adaptive reranking framework that dynamically adjusts both the amount and target of computation based on uncertainty estimates over document relevance.,"AcuRank is a novel listwise reranking method that performs adaptive computation guided by uncertainty-aware relevance modeling. It is a framework for uncertainty-aware adaptive computation in listwise reranking, providing a principled foundation based on probabilistic modeling.",0.1891891891891892,0.30434782608695654,0.23333333333333334
simple_rag_term_explanation_context_with_rerank,What is AcuRank?,AcuRank is a listwise reranking method that performs adaptive computation guided by probabilistic relevance modeling and uncertainty estimation,"AcuRank is a novel listwise reranking method that performs adaptive computation guided by uncertainty-aware relevance modeling. It is a framework for uncertainty-aware adaptive computation in listwise reranking, providing a principled foundation based on probabilistic modeling.",0.40540540540540543,0.8333333333333334,0.5454545454545455
simple_rag_term_explanation_context_with_rerank,What does AcuRank stand for?,Uncertainty-aware Adaptive Computation,AcuRank stands for Uncertainty-aware Adaptive Computation for Listwise Reranking.,0.4,1.0,0.5714285714285715
simple_rag_term_explanation_context_with_rerank,What is GainRAG?,"GainRAG is a novel approach that aligns the retriever's and LLM's preferences by defining a new metric, “gain”, which measure how well an input passage contributes to correct outputs","GainRAG is a proposed system that introduces a preference selector to address the preference gap between retrievers and Large Language Models (LLMs) in the Retrieval-Augmented Generation (RAG) framework. It is a novel approach that aligns the retriever's and LLM's preferences by defining a new metric, 'gain', which measures how well an input passage contributes to correct outputs.",0.5166666666666667,1.0,0.6813186813186815
simple_rag_term_explanation_context_with_rerank,What is TracLLM?,TracLLM is a generic context traceback framework tailored to long context LLMs,"TracLLM is a framework, system, or method used for identifying texts in a context responsible for an output of a large language model (LLM). It is an algorithm for tracing the contribution of texts to the output of a large language model and can effectively identify malicious texts crafted by attacks. TracLLM can be used as a forensic analysis tool for attacks and is effective for broad attacks, including prompt injection attacks, knowledge corruption attacks, and backdoor attacks.",0.07692307692307693,0.5,0.13333333333333336
